id,venue_name,location,owner_url,city_name,phone_number,club_website,google_map,ra_followers,capacity,owner (source of truth),"most_listed_artists {name: string, url: string}","ra_venue_description (allow null, if not null { text: string, external link: {text: string, url: string}",venue_latitude,venue_longitude
18757,HMS President (1918),"Victoria Embankment, London, EC4Y 0HJ",https://ra.co/clubs/34897,,,,,,,,,,,
18758,HMV Royalty,"Festival Pier, SE1 8XZ, London, United Kingdom",https://ra.co/clubs/169701,,,,,,,,,,,
18759,The Hobby Horse,281 Kingsland Road; Hoxton; London E2 8AZ; United Kingdom,https://ra.co/clubs/26662,,,,,,,,,,,
18760,Holborn House,"266 High Holborn, London, WC1V 7EE",https://ra.co/clubs/54526,,,,,,,,,,,
18761,Holden Farm,"Holden Farm, Cheriton, Alresford SO24 0NX",https://ra.co/clubs/142246,,,,,,,,,,,
18762,Holiday Inn Bloomsbury,"Coram St, Bloomsbury, London WC1N 1HT, United Kingdom",https://ra.co/clubs/191767,,,,,,,,,,,
18763,Hollands Wine Bar,"234 Hutton Road, Shenfield, CM15 8PA",https://ra.co/clubs/189925,,,,,,,,,,,
18764,The Holy Birds,"94 Middlesex Street, Spitalfields, London E1 7EZ",https://ra.co/clubs/128684,,,,,,,,,,,
18765,Home Bar,100-106 Leonard Street; Shoreditch; London EC2A 4RH; United Kingdom,https://ra.co/clubs/2970,,,,,,,,,,,
18766,Home House,"21 Portman Square, London,  W1H6LW",https://ra.co/clubs/61604,,,,,,,,,,,
18767,Honest Jon's,"Lower Stable Street, Coal Drops Yard, London N1C 4DQ, United Kingdom",https://ra.co/clubs/160154,,,,,,,,,,,
18768,Honey & Venom,14 Trinity Road Tooting London SW17 7RE,https://ra.co/clubs/66015,,,,,,,,,,,
18769,Honeymoon,"460 Hackney Rd, London E2 9EG, United Kingdom",https://ra.co/clubs/132147,,,,,,,,,,,
18770,The Honor Oak,1 Saint German's Road London SE23 1RH,https://ra.co/clubs/67993,,,,,,,,,,,
18771,Hootananny,93 Effra Rd; Brixton; London SW2 1DF; United Kingdom,https://ra.co/clubs/13637,,,,,,,,,,,
18772,Hootananny Brixton,"95 Effra Road, Brixton, London, SW2 1DF",https://ra.co/clubs/143114,,,,,,,,,,,
18773,Hop Farm,Hop Farm; Paddock Wood; Tonbridge TN12 6PY,https://ra.co/clubs/67972,,,,,,,,,,,
18774,Hop Kingdom,"16 Druid St, London SE1 2EY, UK",https://ra.co/clubs/168295,,,,,,,,,,,
18775,Hope and Anchor,"207 Upper St, London N1 1RL",https://ra.co/clubs/88926,,,,,,,,,,,
18776,The Horatia,98-102 Holloway Road; Lower Holloway; London N7 8JE; United Kingdom,https://ra.co/clubs/25161,,,,,,,,,,,
18777,The Hornbeam Cafe,"458 Hoe St, London E17 9AH",https://ra.co/clubs/124176,,,,,,,,,,,
18778,Horniman Museum,"100 London Rd, London SE23 3PQ, United Kingdom",https://ra.co/clubs/188460,,,,,,,,,,,
18779,The Horse & Groom,28 Curtain Road; Shoreditch; London EC2A 3NZ; United Kingdom,https://ra.co/clubs/5355,,,,,,,,,,,
18780,The Horse Hospital,"Colonnade, Bloomsbury, WC1N 1HX, London",https://ra.co/clubs/20346,,,,,,,,,,,
18781,Hospital Club,24 Endell Steet; Covent Garden; London WC2H 9HQ; United Kingdom,https://ra.co/clubs/45510,,,,,,,,,,,
18782,The Hot Tap Theatre,"20-32 Goodwood Road, New Cross Gate, SE14 6BL",https://ra.co/clubs/40115,,,,,,,,,,,
18783,Hotel Elephant Warehouse and Cinema,"40-42 Newington Causeway, Elephant & Castle, SE1 6DR",https://ra.co/clubs/83871,,,,,,,,,,,
18784,The Hounslow Urban Farm,"Faggs Rd, Feltham TW14 0LZ",https://ra.co/clubs/101330,,,,,,,,,,,
18785,The House,wd234ht,https://ra.co/clubs/140863,,,,,,,,,,,
18786,The House Club & Terrace,338 Boord Street; Greenwich; London SE10 0PF; United Kingdom,https://ra.co/clubs/43806,,,,,,,,,,,
18787,The House of St Barnabas,"1 Greek Street, Soho Square London W1D 4NQ",https://ra.co/clubs/37105,,,,,,,,,,,
18788,The House of St. Barnabas,"1 Greek St, London W1D 4NQ",https://ra.co/clubs/188784,,,,,,,,,,,
18789,House of Vans,Arches 228 - 232 Station Approach Road; London SE1 8SW,https://ra.co/clubs/98236,,,,,,,,,,,
18790,House of Wolf,"181 Upper Street, Islington, London,  N1",https://ra.co/clubs/68826,,,,,,,,,,,
18791,Hovarda London,"36 – 40 Rupert Street  London, W1D 6DW, United Kingdom",https://ra.co/clubs/168258,,,,,,,,,,,
18792,Howl at The Moon,178 Hoxton Street N1 5LH London,https://ra.co/clubs/96811,,,,,,,,,,,
18793,Hoxton Arches,"402 Cremer St, London, Greater London E2 8HD",https://ra.co/clubs/79179,,,,,,,,,,,
18794,Hoxton Basement,"12-18 Hoxton St, N1 6NG (Basement Entrance on Drysdale St, London, N1 6NG)",https://ra.co/clubs/67990,,,,,,,,,,,
18795,Hoxton Cabin,"132 Kingsland Rd, London E2 8DP, United Kingdom",https://ra.co/clubs/162258,,,,,,,,,,,
18796,Hoxton Docks,"55 Laburnum Street; London, E2 8BD; United Kingdom",https://ra.co/clubs/66717,,,,,,,,,,,
18797,The Hoxton Gallery,12 - 18 Hoxton Street; Hoxton; London N1 6NG; United Kingdom,https://ra.co/clubs/16128,,,,,,,,,,,
18798,Hoxton Gallery - The Arch,"9 Kingsland Road, London E2 8AA",https://ra.co/clubs/78852,,,,,,,,,,,
18799,Hoxton Gallery Townhouse,"366 City Road, London EC1V 2PY",https://ra.co/clubs/207757,,,,,,,,,,,
18800,Hoxton Grill,"The Hoxton, 81 Great Eastern St, London EC2A 3HU",https://ra.co/clubs/128999,,,,,,,,,,,
18801,Hoxton Hall,130 Hoxton Street London N1 6SH,https://ra.co/clubs/68317,,,,,,,,,,,
18802,Hoxton Lab,39a Hoxton Square; Hoxton; London N1 6NN; United Kingdom,https://ra.co/clubs/5535,,,,,,,,,,,
18803,The Hoxton Pony,104-108 Curtain Road; Hoxton; London EC2A 3AH; United Kingdom,https://ra.co/clubs/12512,,,,,,,,,,,
18804,The Hoxton Seven,"66-68 Great Eastern Street, London, United Kingdom,  EC2A 3JT",https://ra.co/clubs/93515,,,,,,,,,,,
18805,Hoxton Square,"Hoxton Square, Hackney, London",https://ra.co/clubs/117341,,,,,,,,,,,
18806,Hoxton Square Bar & Kitchen,2-4 Hoxton Square; Hoxton; London N1 6NU; United Kingdom,https://ra.co/clubs/8428,,,,,,,,,,,
18807,Hoxton Underbelly,"11 Hoxton Square, London, N1 6NU, United Kingdom",https://ra.co/clubs/180247,,,,,,,,,,,
18808,HQ Sports Bar - Dunstable,"5-6, Grove Park, Court Drive, Dunstable LU5 4GP",https://ra.co/clubs/155026,,,,,,,,,,,
18809,HQI,"195 Wood Lane, London, W12 7FQ",https://ra.co/clubs/176408,,,,,,,,,,,
18810,Hub,"80 - 88 High Street, Croydon, Surrey, CR0 1NA",https://ra.co/clubs/12423,,,,,,,,,,,
18811,Hub Club,2 Goulston St; Hoxton; London E1 7TP; United Kingdom,https://ra.co/clubs/5413,,,,,,,,,,,
18812,The Hub Studios,117 Wallis Road; Hackney Wick; London E9 5LN; United Kingdom,https://ra.co/clubs/51918,,,,,,,,,,,
18813,Hub16,"24 Stoke Newington Rd, Hackney, Dalston N16 7XJ",https://ra.co/clubs/111733,,,,,,,,,,,
18814,Huckster London,"4 Kingdom St, London W2 6BD, United Kingdom",https://ra.co/clubs/160455,,,,,,,,,,,
18815,The Huddleston Centre,"30 Powell Road, E5 8DJ",https://ra.co/clubs/132870,,,,,,,,,,,
18816,Hundred Years Gallery,"13 Pearson St, London E2 8JD, United Kingdom",https://ra.co/clubs/120151,,,,,,,,,,,
18817,Hunters Bar,"1-3 Ashbourne Parade, Hanger Hill, London W5 3QS, United Kingdom",https://ra.co/clubs/8258,,,,,,,,,,,
18818,Huntsman,"70 Elsted St, London SE17 1QG, United Kingdom",https://ra.co/clubs/168684,,,,,,,,,,,
18819,Husk Brewery,"58A Woolwich Road, E16 2AA London, United Kingdom",https://ra.co/clubs/128350,,,,,,,,,,,
18820,The Hut,"78 Windmill Rd, Croydon, London CR0 2XP",https://ra.co/clubs/76742,,,,,,,,,,,
18821,HWB Shenfield,"Hutton Road, Shenfield, CM15 8PA",https://ra.co/clubs/191985,,,,,,,,,,,
18822,HWK,"29 White Post Lane, E9 5EN",https://ra.co/clubs/179551,,,,,,,,,,,
18823,HWK Garden / Terrace,"29 White Post Lane, London, E9 5EN",https://ra.co/clubs/184936,,,,,,,,,,,
18824,HWK: The Lot,"31 White Post Lane, London, E95EN",https://ra.co/clubs/187392,,,,,,,,,,,
18825,Hyde,"1A Kensington High Street, W8 5NP, United Kingdom",https://ra.co/clubs/124844,,,,,,,,,,,
18826,Hyde Park,Hyde Park; Marble Arch; London W1J 7BS; United Kingdom,https://ra.co/clubs/6233,,,,,,,,,,,
18827,Hydeout Watford,"46 The Parade, Watford WD17 1AY",https://ra.co/clubs/128772,,,,,,,,,,,
18828,Hyland's Park,"Hyland's Park, Chelmsford",https://ra.co/clubs/192161,,,,,,,,,,,
18829,Hysteria,578 Kingsland Rd; Dalston; London E8 4AH; United Kingdom,https://ra.co/clubs/59270,,,,,,,,,,,
18830,I Bar London,"1277 High Road, Whetstone, London N20 9HS",https://ra.co/clubs/43224,,,,,,,,,,,
18831,i Candi,"Smeed Rd, E3 2PS",https://ra.co/clubs/83151,,,,,,,,,,,
18832,ICA,12 Carlton House Terrace; The Mall; St. James's; London SW1Y 5AH; United Kingdom,https://ra.co/clubs/2005,,,,,,,,,,,
18833,iCAN Studios,35 Monier Road; London E3 2PR; United Kingdom,https://ra.co/clubs/62991,,,,,,,,,,,
18834,Ice Father Nation,33-35 Commercial Road; London E1 1LD; United Kingdom,https://ra.co/clubs/38252,,,,,,,,,,,
18835,Ichnusa Clapham,"47-49 Lavender Hill, London SW11 5QN",https://ra.co/clubs/127132,,,,,,,,,,,
18836,If Club,71 Ilford Hill; Ilford; Greater London IG1 2DG; United Kingdom,https://ra.co/clubs/24479,,,,,,,,,,,
18837,IKLECTIK,"20 Carlisle Lane, SE1 7LG London, United Kingdom",https://ra.co/clubs/102432,,,,,,,,,,,
18838,Il Bacio Mare,"98 - 100 Church Street, Stoke Newington, London - N16 0AR, UK",https://ra.co/clubs/19158,,,,,,,,,,,
18839,Il Bottaccio,9 Grosvenor Place Belgravia SW1X 7SH,https://ra.co/clubs/29327,,,,,,,,,,,
18840,Il Bottaccio,"7 Austin Friars, London EC2N 2HA, UK",https://ra.co/clubs/143931,,,,,,,,,,,
18841,Illuminati Northampton,"94 Bridge St Northampton, NN1 1PD United Kingdom",https://ra.co/clubs/191067,,,,,,,,,,,
18842,Illusions Bar,"1 Mattock Lane, Ealing Broadway, London W55BG",https://ra.co/clubs/122990,,,,,,,,,,,
18843,Images,483 Hackney Road; Bethnal Green; London E2 9ED; United Kingdom,https://ra.co/clubs/5843,,,,,,,,,,,
18844,Impact Center,12 Hoxton St; Hoxton; London N1 6NG; United Kingdom,https://ra.co/clubs/657,,,,,,,,,,,
18845,The Imperial Arms,"577 King’s Rd, Chelsea, London SW6 2EH, United Kingdom",https://ra.co/clubs/163098,,,,,,,,,,,
18846,Imperium 38,"36-38 North St, Romford RM1 1BH",https://ra.co/clubs/144627,,,,,,,,,,,
18847,"Inc Club, O2",The O2; Greenwich; London SE10 0AX; United Kingdom,https://ra.co/clubs/9285,,,,,,,,,,,
18848,IndigO2,Gate 3A; Milennium Way; Greenwich; London SE10 0AX; United Kingdom,https://ra.co/clubs/7356,,,,,,,,,,,
18849,Indo,"133 Whitechapel High Street, London, E1 1DT, UK",https://ra.co/clubs/5313,,,,,,,,,,,
18850,Industry LDN,"2 Chesnut Rd, London N17 9EN",https://ra.co/clubs/93500,,,,,,,,,,,
18851,Industry Members Club,"242 Acklam Road, W10 5JJ London",https://ra.co/clubs/58625,,,,,,,,,,,
18852,Infernos,146 Clapham High St; Clapham; London SW4 7UH; United Kingdom,https://ra.co/clubs/41499,,,,,,,,,,,
18853,Infinity Club,10 Old Burlington Street; Mayfair; London W1S 3AG; United Kingdom,https://ra.co/clubs/924,,,,,,,,,,,
18854,Infinity London,"442 - 444 Cranbrook Road, Gants Hill, Ilford, IG2 6LL, United Kingdom",https://ra.co/clubs/173166,,,,,,,,,,,
18855,Ingerbourne Golf Club,"New Rd, Rainham, Essex RM13 9FL, United Kingdom",https://ra.co/clubs/139480,,,,,,,,,,,
18856,Inigo Bar,642 Wandsworth Road; Clapham; London SW8 3JW; United Kingdom,https://ra.co/clubs/1153,,,,,,,,,,,
18857,The Ink Yard,Smeed Rd; Hackney Wick; London E3 2NR,https://ra.co/clubs/87076,,,,,,,,,,,
18858,Inn On The Green,3 Thorpe Close; Ladbroke Grove; London W10 5XL; United Kingdom,https://ra.co/clubs/8885,,,,,,,,,,,
18859,Insitute of Light,"Arch 376, 10 Helmsley Pl, London E8 3SB, United Kingdom",https://ra.co/clubs/150625,,,,,,,,,,,
18860,Inspiral Lounge,250 Camden High Street; Camden Town; London NW1 8QS; United Kingdom,https://ra.co/clubs/12954,,,,,,,,,,,
18861,The Institute Of Light,"376 Helmsley Pl, London E8 3SB, UK",https://ra.co/clubs/132861,,,,,,,,,,,
18862,Interludee,"12 Leegate, Lee, London SE12 8SS, United Kingdom",https://ra.co/clubs/179004,,,,,,,,,,,
18863,Iron Bloom,"46 Great Eastern Street, London, EC2A 3EP46 Great Eastern St, Hackney, London EC2A 3EP, United Kingdom",https://ra.co/clubs/178445,,,,,,,,,,,
18864,Iron Stag Hoxton,"45-47 Hoxton Square, N1 6PD London, United Kingdom",https://ra.co/clubs/182367,,,,,,,,,,,
18865,Isha,43 Richmond Road; Kingston Upon Thames; Greater London KT2 5BW; United Kingdom,https://ra.co/clubs/3783,,,,,,,,,,,
18866,Isla Ray,"37 DEPTFORD HIGH STREET,  LEWISHAM, LONDON,  SE8 4AD",https://ra.co/clubs/192001,,,,,,,,,,,
18867,The Island,180-182 Hungerford Lane; Charing Cross; London WC2N 5NG; United Kingdom,https://ra.co/clubs/8108,,,,,,,,,,,
18868,The Islington,"1 Tolpuddle St, London, N1 0XT",https://ra.co/clubs/110713,,,,,,,,,,,
18869,Islington Assembly Hall,"Upper Street, London, N1 2UD",https://ra.co/clubs/74138,,,,,,,,,,,
18870,Islington Bar,342 Caledonian Rd; Islington; London N1 1BB; United Kingdom,https://ra.co/clubs/1465,,,,,,,,,,,
18871,Islington Metal Works,7 Torrens St; Angel; London EC1V 1NQ; United Kingom,https://ra.co/clubs/23884,,,,,,,,,,,
18872,Ivory Arch,"80-82 Walworth Rd, London SE1 6SW",https://ra.co/clubs/186882,,,,,,,,,,,
18873,Ivory Lounge,167 Broadway; Bexleyheath; Greater London DA6 7ES; United Kingdom,https://ra.co/clubs/34931,,,,,,,,,,,
18874,Ivy House,44 Jordan Well CV1 5RW Coventry,https://ra.co/clubs/132328,,,,,,,,,,,
18875,Ivy House,"40 Stuart Road, Nunhead, London SE15 3BE",https://ra.co/clubs/157459,,,,,,,,,,,
18876,J26 Truckstop,"J26 Truckstop, Honey Lane, Waltham Abbey, EN9 3QU",https://ra.co/clubs/187510,,,,,,,,,,,
18877,Jack Solomons Club,"41 Great Windmill St, Soho, London W1D 7NB, UK",https://ra.co/clubs/158756,,,,,,,,,,,
18878,Jacks Bar,"96 Isabella St, London, SE1 8DD",https://ra.co/clubs/107246,,,,,,,,,,,
18879,Jacks Club,7-9 Crucifix Lane; London Bridge; London SE1 3JW; United Kingdom,https://ra.co/clubs/6761,,,,,,,,,,,
18880,Jacksons Lane - Studio 1,"269a Archway Road, London, N6 5AA, United Kingdom",https://ra.co/clubs/197295,,,,,,,,,,,
18881,The Jago,"440 Kingsland Road, E8 4AA London, United Kingdom",https://ra.co/clubs/164341,,,,,,,,,,,
18882,Jags 119,"119 Elm Grove, Southsea, Portsmouth, Hampshire, PO5 1LH",https://ra.co/clubs/121989,,,,,,,,,,,
18883,Jagz,Station Road Ascot SL5 9EG,https://ra.co/clubs/132290,,,,,,,,,,,
18884,Jakata London,"14-16 Ganton Street, London W1F 7BT, United Kingdom",https://ra.co/clubs/172912,,,,,,,,,,,
18885,JAKO,"1a Kensington High St, Kensington, London W8 5NP",https://ra.co/clubs/163194,,,,,,,,,,,
18886,Jalouse,17 Hanover Square; Mayfair; London W1S IHU; United Kingdom,https://ra.co/clubs/22305,,,,,,,,,,,
18887,Jam,123 Shoreditch High Street; Shoreditch; London E1 6JE; United Kingdom,https://ra.co/clubs/1852,,,,,,,,,,,
18888,Jam Circus,"330-332 Brockley Road, Brockley, London, SE4 2BT, UK",https://ra.co/clubs/114995,,,,,,,,,,,
18889,Jam In A Jar,"599A Green Lanes, Harringay, London N8 0RE, United Kingdom",https://ra.co/clubs/176899,,,,,,,,,,,
18890,The Jam Tree,13-19 Old Town; London SW4 0JT,https://ra.co/clubs/107844,,,,,,,,,,,
18891,The Jam Tree,58 Milson Road; Kensington; London W14 0LB,https://ra.co/clubs/47524,,,,,,,,,,,
18892,The Jam Tree Chelsea,"541 Kings Road, London, SW6 2EB",https://ra.co/clubs/127089,,,,,,,,,,,
18893,Jamboree,"27 Three Colt Street, Limehouse, E14 8HH, United Kingdom",https://ra.co/clubs/62416,,,,,,,,,,,
18894,The Jazz Cafe,5 Parkway; Camden Town; London NW1 7PG; United Kingdom,https://ra.co/clubs/1502,,,,,,,,,,,
18895,Jazz Cafe Posk,"238-246 King Street London W6 0RF, United Kingdom",https://ra.co/clubs/174250,,,,,,,,,,,
18896,JB Sking Water,"Thorpe Rd, Chertsey KT16 8PH",https://ra.co/clubs/117518,,,,,,,,,,,
18897,Jerusalem Bar & Kitchen,"33-34 Rathbone Pl, London, W1T 1JN, United Kingdom",https://ra.co/clubs/45456,,,,,,,,,,,
18898,Jet Lounge,11 Haymarket; London SW1Y 4BP,https://ra.co/clubs/32650,,,,,,,,,,,
18899,Jetlag Bar,"125 Cleveland Street, Fitzrovia, W1T 6QB, United Kingdom",https://ra.co/clubs/79804,,,,,,,,,,,
18900,Jewel,4-6 Glasshouse Street; Mayfair; London W1B 5DQ; United Kingdom,https://ra.co/clubs/3040,,,,,,,,,,,
18901,Jewel Lounge Covent Garden,29-30 Maiden Lane; Covent Garden; London WC2E 7JS; United Kingdom,https://ra.co/clubs/24820,,,,,,,,,,,
18902,Jin Bo Law,"14th floor, 9, Dorsett City, Aldgate High St, London EC3N 1AH",https://ra.co/clubs/156301,,,,,,,,,,,
18903,"JJ's, Coventry","The Sky Dome, Coventry, CV1 3AZ, UK",https://ra.co/clubs/99158,,,,,,,,,,,
18904,Joan,19-23 Bethnal Green Road,https://ra.co/clubs/192304,,,,,,,,,,,
18905,"The Job Centre, Deptford High Street","120 Deptford High St, London SE8 4NP, UK",https://ra.co/clubs/137875,,,,,,,,,,,
18906,Joe's Bar,"78-79 Chalk Farm Road, London, NW1 8AR",https://ra.co/clubs/56873,,,,,,,,,,,
18907,John The Unicorn,"157-159 Rye Lane, London, SE15 4TL",https://ra.co/clubs/121629,,,,,,,,,,,
18908,The Joiner on Worship,"2 Paul Street, London, EC2A 4JH",https://ra.co/clubs/187978,,,,,,,,,,,
18909,Joiners Arms,"116-118 Hackney Rd, London E2 7QL",https://ra.co/clubs/90318,,,,,,,,,,,
18910,The Joiners Arms,"141 St Mary St, Southampton SO14 1NS",https://ra.co/clubs/129974,,,,,,,,,,,
18911,The Joker,"58 Penton St, London N1 9PZ, UK",https://ra.co/clubs/130828,,,,,,,,,,,
18912,Joyeux Bordel,"147 Curtain Rd, London EC2A 3QE",https://ra.co/clubs/110718,,,,,,,,,,,
18913,Jrink,62 Frith Street; Soho; London W1D 3JN; United Kingdom,https://ra.co/clubs/7772,,,,,,,,,,,
18914,Juju,316-318 Kings Road; Chelsea; London SW3 5UH; United Kingdom,https://ra.co/clubs/22757,,,,,,,,,,,
18915,Juju's Bar & Stage,"Ely's Yard, 15 Hanbury Street E1 6QR London,",https://ra.co/clubs/127364,,,,,,,,,,,
18916,Jumbi,"Unit 4.1, Copeland Park, 133 Copeland Rd, London SE15 3SN",https://ra.co/clubs/208180,,,,,,,,,,,
18917,Junction House,"578 Kingsland Road, London, E8 4AH",https://ra.co/clubs/125514,,,,,,,,,,,
18918,Junction Room,578 Kingsland Rd; Dalston; London E8 4AH; United Kingdom,https://ra.co/clubs/30753,,,,,,,,,,,
18919,Jungle,"20 Shaftesbury Ave, London W1D 7EJ, UK",https://ra.co/clubs/152996,,,,,,,,,,,
18920,Junk,55 Bedford Place Southampton SO15 2AD,https://ra.co/clubs/96786,,,,,,,,,,,
18921,Juno,134-135 Shoreditch High Street; Shoreditch; London E1 6JE; United Kingdom,https://ra.co/clubs/931,,,,,,,,,,,
18922,Juno Cafe,"Unit D, Industrial Estate, Juno Way, London SE14 5RW, United Kingdom",https://ra.co/clubs/167097,,,,,,,,,,,
18923,K West Hotel & Spa,"Richmond Way, Hammersmith, London W14 0AX, UK",https://ra.co/clubs/148088,,,,,,,,,,,
18924,Kabarets Prophecy,16-18 Beak Street (Entrance in Upper John Street); Soho; London W1F 9RD; United Kingdom,https://ra.co/clubs/10120,,,,,,,,,,,
18925,Kachette,"347 Old Street, EC1V 9LP London, United Kingdom",https://ra.co/clubs/90823,,,,,,,,,,,
18926,Kadie's Cocktail Bar,"9 Swallow St, Mayfair, London W1B 4DF, UK",https://ra.co/clubs/151569,,,,,,,,,,,
18927,Kaff,"64-68 Atlantic Road, Brixton, SW9 8PY, United Kingdom",https://ra.co/clubs/52440,,,,,,,,,,,
18928,Kamio at Red Gallery,"1 Rivington Street, Shoreditch, London EC2A 3DT",https://ra.co/clubs/121944,,,,,,,,,,,
18929,Kanaloa,"Wine Office Court, Hill House, 18 Chancery Ln, London, EC4A 3BQ",https://ra.co/clubs/36159,,,,,,,,,,,
18930,Karamel Club,"4 Coburg Rd, London N22 6UJ",https://ra.co/clubs/118793,,,,,,,,,,,
18931,"Karma Cafe, Norwich","18 Bedford St, Norwich NR2 1AG, UK",https://ra.co/clubs/152198,,,,,,,,,,,
18932,Karma Ealing,10 High St; Ealing; London W5 5JY; United Kingdom,https://ra.co/clubs/60028,,,,,,,,,,,
18933,Katzpace,"24 Southwark Street, London SE1 ITY, United Kingdom",https://ra.co/clubs/182288,,,,,,,,,,,
18934,Kazbar,"50, Clapham North High Street, SW4 7UL",https://ra.co/clubs/101249,,,,,,,,,,,
18935,Kelko Bar & Lounge,18 High Street; Hornsey; London N8 7PB; United Kingdom,https://ra.co/clubs/26747,,,,,,,,,,,
18936,Kelseys,"15 High Street, Leamington Spa, CV31 3AW",https://ra.co/clubs/175687,,,,,,,,,,,
18937,Kelvedon Hall,"Kelvedon Hall, Brentwood, CM14 5TN",https://ra.co/clubs/105521,,,,,,,,,,,
18938,Kennedy's Bar,"297 Caledonian Road, Islington, London N1 1EG",https://ra.co/clubs/52145,,,,,,,,,,,
18939,Kennington Park,"Kennington Park Rd, London SE11 4BE",https://ra.co/clubs/28710,,,,,,,,,,,
18940,Kensington Bar & Kitchen,"58 Russell Garden, Kensington, W14 8EZ",https://ra.co/clubs/82666,,,,,,,,,,,
18941,Kensington Close Hotel & Spa,"100 Wrights Lane, Kensington, London W8 5SP",https://ra.co/clubs/38754,,,,,,,,,,,
18942,Kensington Olympia,Hammersmith Road; West Kensington; London W14 8UX; United Kingdom,https://ra.co/clubs/12922,,,,,,,,,,,
18943,The Kensington Roof Gardens,"99 Kensington High Street, Kensington, London, W8 5SA",https://ra.co/clubs/24435,,,,,,,,,,,
18944,Kent County Cricket Ground,"Worlsey Bridge Road, Beckenham, BR3 1RL",https://ra.co/clubs/125695,,,,,,,,,,,
18945,The Kenton,38 Kenton Road; London E9 7AB,https://ra.co/clubs/34402,,,,,,,,,,,
18946,Kenwood House,"Hampstead Ln, London, NW3 7JR",https://ra.co/clubs/187704,,,,,,,,,,,
18947,Kew Gardens,"Royal Botanic Gardens, Kew, Richmond, Surrey, TW9 3AE",https://ra.co/clubs/131904,,,,,,,,,,,
18948,The Key,Lazer Road; Goods Yard; Off York Way; Kings Cross; London N1 0UZ; United Kingdom,https://ra.co/clubs/962,,,,,,,,,,,
18949,Kimo's,184 Stoke Newington High Street; London N16 7JD,https://ra.co/clubs/83894,,,,,,,,,,,
18950,King's Bull Lounge,2 North st IG11 8ET,https://ra.co/clubs/190077,,,,,,,,,,,
18951,King's College,"Strand, London WC2R 2LS",https://ra.co/clubs/134665,,,,,,,,,,,
18952,King's Head,"4 Fulham High Street, Fulham, London SW6 3LQ, United Kingdom",https://ra.co/clubs/151638,,,,,,,,,,,
